Date,CementType,Price Before VAT,Quantity In Quintal,Quantity In Ton,Transportation,  Sales,Tax,advertisement,Fuel
4-13-2020,PPC-Bag,292.689,400,40,27,138149.21,21073.608,6639.5025,15129.072
4-13-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
4-13-2020,OPC-Bag,381.8268,400,40,30,180222.25,27491.5296,8651.103,19527.6864
4-16-2020,OPC-Bulk,365.8689,800,80,30,345380.24,52685.1216,16547.51361,37523.4144
4-16-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
4-17-2020,OPC-Bag,356.5512,2600,260,0,1093899.08,166865.9616,51949.50984,111243.9744
4-18-2020,PPC-Bag,292.689,400,40,0,138149.21,21073.608,6585.5025,14049.072
4-18-2020,OPC-Bulk,365.8689,1200,120,28,518070.36,79027.6824,24790.97697,56045.1216
4-18-2020,OPC-Bulk,365.8689,800,80,30,345380.24,52685.1216,16547.51361,37523.4144
4-21-2020,OPC-Bag,381.8421,4200,420,0,1892409.45,288672.6276,89847.44613,192448.4184
4-21-2020,PPC-Bag,292.689,800,80,0,276298.42,42147.216,13141.7361,28098.144
4-21-2020,OPC-Bag,356.5512,1000,100,0,420730.42,64179.216,20002.52232,42786.144
4-23-2020,OPC-Bag,381.8268,800,80,27,360444.5,54983.0592,17252.02332,38815.3728
4-23-2020,PPC-Bag,292.689,400,40,27,138149.21,21073.608,6639.5025,15129.072
4-24-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
4-24-2020,PPC-Bag,292.689,200,20,35,69074.6,10536.804,3342.3857,7724.536
4-24-2020,PPC-Bag,292.689,200,20,35,69074.6,10536.804,3342.3857,7724.536
4-25-2020,PPC-Bag,292.689,400,40,33,138149.21,21073.608,6651.5025,15369.072
4-25-2020,OPC-Bag,381.8268,400,40,40,180222.25,27491.5296,8671.103,19927.6864
4-25-2020,PPC-Bag,292.689,400,40,29,138149.21,21073.608,6643.5025,15209.072
4-25-2020,OPC-Bag,381.8421,4800,480,0,2162753.65,329911.5744,102677.3407,219941.0496
4-25-2020,OPC-Bag,381.8268,400,40,90,180222.25,27491.5296,8771.103,21927.6864
4-26-2020,PPC-Bag,292.689,400,40,32,138149.21,21073.608,6649.5025,15329.072
4-26-2020,OPC-Bulk,365.8689,800,80,30,345380.24,52685.1216,16547.51361,37523.4144
4-26-2020,OPC-Bag,381.8268,400,40,35,180222.25,27491.5296,8661.103,19727.6864
4-26-2020,PPC-Bag,292.689,400,40,50,138149.21,21073.608,6685.5025,16049.072
4-27-2020,OPC-Bag,381.8268,200,20,27,90111.12,13745.7648,4341.64284,9703.8432
4-27-2020,PPC-Bag,292.689,200,20,27,69074.6,10536.804,3334.3857,7564.536
4-27-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
4-27-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
4-30-2020,OPC-Bag,381.8268,1200,120,45,540666.75,82474.5888,25966.94364,60383.0592
4-30-2020,OPC-Bulk,365.8689,800,80,30,345380.24,52685.1216,16547.51361,37523.4144
4-30-2020,OPC-Bag,381.8268,1600,160,130,720889,109966.1184,35289.86396,94110.7456
05-02-2020,OPC-Bulk,365.8689,1200,120,28,518070.36,79027.6824,24790.97697,56045.1216
05-03-2020,PPC-Bag,292.689,400,40,27,138149.21,21073.608,6639.5025,15129.072
05-03-2020,OPC-Bulk,365.8689,400,40,30,172690.12,26342.5608,8292.05025,18761.7072
05-07-2020,OPC-Bulk,365.8689,800,80,30,345380.24,52685.1216,16547.51361,37523.4144
05-07-2020,PPC-Bag,292.689,200,20,28,69074.6,10536.804,3335.3857,7584.536
05-07-2020,PPC-Bag,292.689,400,40,38,138149.21,21073.608,6661.5025,15569.072
05-07-2020,PPC-Bag,292.689,400,40,27,138149.21,21073.608,6639.5025,15129.072
05-07-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
05-08-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
05-08-2020,OPC-Bag,381.8268,1200,120,90,540666.75,82474.5888,26236.94364,65783.0592
05-09-2020,PPC-Bag,292.689,400,40,45,138149.21,21073.608,6675.5025,15849.072
05-10-2020,OPC-Bulk,365.8689,1200,120,28,518070.36,79027.6824,24790.97697,56045.1216
05-10-2020,PPC-Bag,292.689,400,40,28,138149.21,21073.608,6641.5025,15169.072
05-11-2020,OPC-Bag,381.8268,400,40,30,180222.25,27491.5296,8651.103,19527.6864
05-12-2020,PPC-Bag,292.689,400,40,27,138149.21,21073.608,6639.5025,15129.072
5-14-2020,OPC-Bag,381.8268,400,40,35,180222.25,27491.5296,8661.103,19727.6864
5-14-2020,PPC-Bag,292.689,10000,1000,29,3453730.2,526840.2,165385.1089,380226.8
5-15-2020,OPC-Bulk,365.8689,8000,800,30,3453802.42,526851.216,165145.8541,375234.144
5-16-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
5-16-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
5-18-2020,PPC-Bag,292.689,600,60,30,207223.81,31610.412,9953.6193,22873.608
5-19-2020,PPC-Bag,292.689,400,40,24,138149.21,21073.608,6633.5025,15009.072
5-21-2020,PPC-Bag,292.689,200,20,35,69074.6,10536.804,3342.3857,7724.536
5-21-2020,OPC-Bag,381.8268,400,40,27,180222.25,27491.5296,8645.103,19407.6864
5-22-2020,OPC-Bag,381.8421,4000,400,0,1802294.71,274926.312,85570.81461,183284.208
5-24-2020,OPC-Bag,381.8268,400,40,25,180222.25,27491.5296,8641.103,19327.6864
5-26-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
5-29-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
5-29-2020,OPC-Bag,381.8268,200,20,30,90111.12,13745.7648,4344.64284,9763.8432
5-29-2020,PPC-Bag,292.689,400,40,27,138149.21,21073.608,6639.5025,15129.072
5-29-2020,OPC-Bag,399.1311,2000,200,130,941949.4,143687.196,46042.59631,121791.464
5-29-2020,OPC-Bag,399.1311,400,40,90,188389.88,28737.4392,9160.44975,22758.2928
5-29-2020,PPC-Bag,292.689,400,40,27,138149.21,21073.608,6639.5025,15129.072
5-30-2020,PPC-Bag,292.689,800,80,25,276298.42,42147.216,13241.7361,30098.144
5-31-2020,OPC-Bag,381.8268,400,40,27,180222.25,27491.5296,8645.103,19407.6864
06-01-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
06-02-2020,PPC-Bag,292.689,2000,200,25,690746.04,105368.04,33060.4369,75245.36
06-04-2020,OPC-Bag,399.1311,1200,120,90,565169.64,86212.3176,27401.52303,68274.8784
06-04-2020,OPC-Bag,381.8268,400,40,85,180222.25,27491.5296,8761.103,21727.6864
06-04-2020,OPC-Bag,381.8268,400,40,95,180222.25,27491.5296,8781.103,22127.6864
06-05-2020,OPC-Bag,379.1646,400,40,25,178965.69,27299.8512,8581.2035,19199.9008
06-05-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
06-05-2020,PPC-Bag,292.689,10000,1000,29,3453730.2,526840.2,165385.1089,380226.8
06-06-2020,OPC-Bag,381.8421,2000,200,75,901147.36,137463.156,43554.49941,106642.104
06-06-2020,OPC-Bulk,365.8689,800,80,28.5,345380.24,52685.1216,16541.51361,37403.4144
06-06-2020,OPC-Bag,381.8421,400,40,30,180229.47,27492.6312,8651.44725,19528.4208
06-07-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
06-08-2020,PPC-Bag,292.689,400,40,32,138149.21,21073.608,6649.5025,15329.072
06-08-2020,OPC-Bag,379.1646,200,20,30,89482.85,13649.9256,4314.55998,9699.9504
06-08-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
06-11-2020,OPC-Bag,379.1646,400,40,25,178965.69,27299.8512,8581.2035,19199.9008
06-11-2020,OPC-Bag,381.8268,800,80,25,360444.5,54983.0592,17244.02332,38655.3728
06-11-2020,OPC-Bulk,365.8689,1600,160,28.5,690760.48,105370.2432,33046.44033,74806.8288
06-12-2020,PPC-Bag,292.689,200,20,28,69074.6,10536.804,3335.3857,7584.536
06-12-2020,PPC-Bag,292.689,400,40,20,138149.21,21073.608,6625.5025,14849.072
6-13-2020,OPC-Bag,379.1646,800,80,40,357931.38,54599.7024,17184.49054,39599.8016
6-13-2020,OPC-Bulk,365.8689,4000,400,28.5,1726901.21,263425.608,82561.22049,187017.072
6-13-2020,PPC-Bag,292.689,400,40,120,138149.21,21073.608,6825.5025,18849.072
6-14-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
6-14-2020,OPC-Bag,399.1311,2400,240,90,1130339.28,172424.6352,54763.13295,136549.7568
6-14-2020,OPC-Bag,379.1799,1600,160,95,715891.65,109203.8112,34772.43703,88002.5408
6-14-2020,OPC-Bag,379.1799,400,40,75,178972.91,27300.9528,8681.54775,21200.6352
6-18-2020,OPC-Bag,379.1646,200,20,30,89482.85,13649.9256,4314.55998,9699.9504
6-18-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
6-18-2020,PPC-Bag,292.689,400,40,24,138149.21,21073.608,6633.5025,15009.072
6-18-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
6-18-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
6-18-2020,PPC-Bag,292.689,1200,120,30,414447.62,63220.824,19877.9697,45747.216
6-18-2020,OPC-Bag,379.1646,400,40,28,178965.69,27299.8512,8587.2035,19319.9008
6-18-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
6-19-2020,OPC-Bag,377.91,400,40,25,178373.52,27209.52,8552.975,19139.68
6-20-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
6-21-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
6-21-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
6-25-2020,OPC-Bulk,365.8689,6000,600,28,2590351.81,395138.412,123808.5373,280225.608
6-26-2020,PPC-Bag,292.689,400,40,28,138149.21,21073.608,6641.5025,15169.072
6-26-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
6-26-2020,PPC-Bag,292.689,400,40,28,138149.21,21073.608,6641.5025,15169.072
6-27-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
6-27-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
6-27-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
6-28-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
6-29-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
07-02-2020,OPC-Bag,379.1646,200,20,25,89482.85,13649.9256,4309.55998,9599.9504
07-02-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
07-03-2020,OPC-Bag,379.1646,400,40,25,178965.69,27299.8512,8581.2035,19199.9008
07-03-2020,OPC-Bag,379.1646,200,20,25,89482.85,13649.9256,4309.55998,9599.9504
07-04-2020,PPC-Bag,292.689,800,80,40,276298.42,42147.216,13301.7361,31298.144
07-05-2020,OPC-Bulk,363.2067,400,40,28,171433.56,26150.8824,8228.15075,18553.9216
07-05-2020,OPC-Bag,379.1646,400,40,30,178965.69,27299.8512,8591.2035,19399.9008
07-06-2020,OPC-Bulk,365.8689,20000,2000,28,8634506.04,1317128.04,412609.7549,934085.36
07-06-2020,OPC-Bulk,365.8689,10000,1000,28,4317253.02,658564.02,206323.1709,467042.68
07-06-2020,OPC-Bag,379.1646,1200,120,45,536897.07,81899.5536,25787.77758,59999.7024
07-07-2020,OPC-Bag,381.8421,4000,400,0,1802294.71,274926.312,85570.81461,183284.208
07-07-2020,OPC-Bag,379.1646,400,40,75,178965.69,27299.8512,8681.2035,21199.9008
07-07-2020,OPC-Bag,381.8268,800,80,110,360444.5,54983.0592,17584.02332,45455.3728
07-07-2020,OPC-Bulk,365.8689,400,40,28,172690.12,26342.5608,8288.05025,18681.7072
07-09-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
07-09-2020,PPC-Bag,292.689,400,40,150,138149.21,21073.608,6885.5025,20049.072
07-09-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
07-10-2020,PPC-Bag,292.689,400,40,45,138149.21,21073.608,6675.5025,15849.072
07-10-2020,PPC-Bag,292.689,1200,120,25,414447.62,63220.824,19847.9697,45147.216
07-10-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
07-11-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
07-12-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
7-13-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
7-16-2020,OPC-Bulk,365.8689,4000,400,28.5,1726901.21,263425.608,82561.22049,187017.072
7-17-2020,OPC-Bulk,363.2067,800,80,28,342867.12,52301.7648,16419.98083,37107.8432
7-17-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
7-17-2020,PPC-Bag,292.689,800,80,25,276298.42,42147.216,13241.7361,30098.144
7-18-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
7-19-2020,PPC-Bag,292.6956402,2000,200,30,690761.71,105370.4305,33111.18127,76246.95365
7-19-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
7-19-2020,OPC-Bag,379.1799,400,40,30,178972.91,27300.9528,8591.54775,19400.6352
7-20-2020,OPC-Bag,379.1799,1200,120,75,536918.74,81902.8584,25968.80727,63601.9056
7-20-2020,PPC-Bag,292.689,400,40,80,138149.21,21073.608,6745.5025,17249.072
7-21-2020,OPC-Bag,381.8421,4000,400,25,1802294.71,274926.312,86070.81461,193284.208
7-21-2020,OPC-Bulk,363.2067,800,80,28,342867.12,52301.7648,16419.98083,37107.8432
7-21-2020,PPC-Bag,282.0555,10000,1000,29,3328254.9,507699.9,159429.2856,367466.6
7-21-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
7-23-2020,OPC-Bag,381.8421,2400,240,27,1081376.83,164955.7872,51681.76245,116450.5248
7-24-2020,OPC-Bag,388.4869512,2000,200,25,916829.2,139855.3024,43799.38723,98236.86829
7-24-2020,OPC-Bag,379.1799,200,20,30,89486.46,13650.4764,4314.73287,9700.3176
7-24-2020,PPC-Bag,292.689,200,20,29,69074.6,10536.804,3336.3857,7604.536
7-25-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
7-27-2020,OPC-Bag,379.1799,4000,400,27,1789729.13,273009.528,85514.21559,192806.352
7-28-2020,OPC-Bag,395.1378,5200,520,60,2424565.54,369848.9808,116663.6411,277765.9872
7-28-2020,PPC-Bag,306,5200,520,60,1877616,286416,90697.8,222144
7-28-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
7-28-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
7-28-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
7-30-2020,PPC-Bag,292.689,800,80,90,276298.42,42147.216,13501.7361,35298.144
7-30-2020,OPC-Bag,381.8421,800,80,90,360458.94,54985.2624,17504.71029,43856.8416
7-31-2020,OPC-Bag,388.4823,800,80,25,366727.29,55941.4512,17542.85527,39294.3008
7-31-2020,OPC-Bag,412.4421,1200,120,70,584018.01,89087.4936,28177.35333,67791.6624
7-31-2020,PPC-Bag,299.1456,1200,120,70,423590.17,64615.4496,20552.49888,51476.9664
7-31-2020,OPC-Bag,388.4823,2000,200,85,916818.23,139853.628,44398.86583,110235.752
7-31-2020,PPC-Bag,299.1456,1200,120,85,423590.17,64615.4496,20642.49888,53276.9664
7-31-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
08-01-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
08-01-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
08-01-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
08-01-2020,OPC-Bag,381.8268,1200,120,90,540666.75,82474.5888,26236.94364,65783.0592
08-01-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
08-02-2020,OPC-Bag,379.1646,200,20,35,89482.85,13649.9256,4319.55998,9799.9504
08-03-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
08-06-2020,OPC-Bulk,365.8689,4000,400,28.5,1726901.21,263425.608,82561.22049,187017.072
08-08-2020,OPC-Bag,388.4823,400,40,85,183363.65,27970.7256,8910.85175,22047.1504
08-08-2020,OPC-Bag,381.8421,1200,120,130,540688.41,82477.8936,26477.97333,70585.2624
08-08-2020,PPC-Bag,292.689,200,20,26,69074.6,10536.804,3333.3857,7544.536
08-09-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
08-11-2020,OPC-Bag,379.1646,400,40,25,178965.69,27299.8512,8581.2035,19199.9008
8-13-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
8-13-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
8-14-2020,OPC-Bag,381.8421,400,40,140,180229.47,27492.6312,8871.44725,23928.4208
8-14-2020,OPC-Bag,397.8,260,83,20,484518.81,73909.6488,23116.89296,50933.0992
8-14-2020,PPC-Bag,292.689,400,40,140,138149.21,21073.608,6865.5025,19649.072
8-14-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
8-15-2020,OPC-Bag,379.1799,800,80,30,357945.83,54601.9056,17145.17751,38801.2704
8-15-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
8-15-2020,OPC-Bag,379.1799,400,40,30,178972.91,27300.9528,8591.54775,19400.6352
8-16-2020,PPC-Bag,292.689,2800,280,85,967044.46,147515.256,47112.9041,122143.504
8-16-2020,OPC-Bulk,365.8689,2000,200,28.5,863450.6,131712.804,41298.90369,93508.536
8-16-2020,OPC-Bulk,363.2067,1600,160,28,685734.25,104603.5296,32803.64099,74215.6864
8-17-2020,OPC-Bag,379.2105,400,40,25,178987.36,27303.156,8582.23625,19202.104
8-17-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
8-18-2020,OPC-Bag,381.8421,200,20,30,90114.74,13746.3156,4344.81573,9764.2104
8-20-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
8-20-2020,OPC-Bulk,365.8689,400,40,30,172690.12,26342.5608,8292.05025,18761.7072
8-22-2020,OPC-Bag,381.8268,3600,360,25,1622000.25,247423.7664,77464.46556,173949.1776
8-23-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
8-23-2020,OPC-Bag,379.1646,400,40,30,178965.69,27299.8512,8591.2035,19399.9008
8-24-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
8-24-2020,OPC-Bulk,365.8689,2000,200,28.5,863450.6,131712.804,41298.90369,93508.536
8-24-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
8-24-2020,OPC-Bag,379.1799,200,20,30,89486.46,13650.4764,4314.73287,9700.3176
8-25-2020,OPC-Bag,379.1646,400,40,25,178965.69,27299.8512,8581.2035,19199.9008
8-25-2020,PPC-Bag,292.689,10000,1000,29,3453730.2,526840.2,165385.1089,380226.8
8-28-2020,OPC-Bulk,365.8689,4000,400,28.5,1726901.21,263425.608,82561.22049,187017.072
8-28-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
8-28-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
8-29-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
8-29-2020,OPC-Bag,379.1646,200,20,25,89482.85,13649.9256,4309.55998,9599.9504
8-29-2020,OPC-Bag,388.4823,2000,200,85,916818.23,139853.628,44398.86583,110235.752
8-29-2020,PPC-Bag,299.3445,1200,120,85,423871.81,64658.412,20655.88485,53305.608
09-04-2020,OPC-Bulk,365.8689,20000,2000,28,8634506.04,1317128.04,412609.7549,934085.36
09-04-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
09-05-2020,OPC-Bag,379.1799,1200,120,90,536918.74,81902.8584,26058.80727,65401.9056
09-05-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
09-06-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
09-06-2020,PPC-Bag,292.689,200,20,27,69074.6,10536.804,3334.3857,7564.536
09-07-2020,OPC-Bag,379.1799,2000,200,75,894864.56,136504.764,43256.06679,106003.176
09-07-2020,PPC-Bag,292.689,400,40,75,138149.21,21073.608,6735.5025,17049.072
9-13-2020,OPC-Bulk,365.8689,4000,400,28.5,1726901.21,263425.608,82561.22049,187017.072
9-13-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
9-14-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
9-14-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
9-19-2020,OPC-Bag,395.1378,4400,440,64.5,2051555.46,312949.1376,98820.4677,237012.7584
9-19-2020,PPC-Bag,306,6000,600,64.5,2166480,330480,104781.6,259020
9-19-2020,PPC-Bag,292.689,200,20,30,69074.6,10536.804,3337.3857,7624.536
9-19-2020,OPC-Bag,379.1646,400,40,25,178965.69,27299.8512,8581.2035,19199.9008
9-19-2020,OPC-Bag,379.1646,400,40,27.5,178965.69,27299.8512,8586.2035,19299.9008
9-20-2020,OPC-Bag,379.1799,200,20,30,89486.46,13650.4764,4314.73287,9700.3176
9-20-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
9-21-2020,PPC-Bag,292.689,1200,120,25,414447.62,63220.824,19847.9697,45147.216
9-21-2020,PPC-Bag,299.3445,800,80,80,282581.21,43105.608,13760.56805,35137.072
9-21-2020,PPC-Bag,292.689,1200,120,25,414447.62,63220.824,19847.9697,45147.216
9-21-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
9-24-2020,OPC-Bag,379.1799,200,20,30,89486.46,13650.4764,4314.73287,9700.3176
9-24-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
9-24-2020,OPC-Bulk,365.8689,4000,400,28.5,1726901.21,263425.608,82561.22049,187017.072
9-24-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
9-25-2020,OPC-Bag,379.1799,400,40,90,178972.91,27300.9528,8711.54775,21800.6352
9-25-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
9-26-2020,PPC-Bag,292.689,10000,1000,29,3453730.2,526840.2,165385.1089,380226.8
9-28-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
9-28-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
9-29-2020,PPC-Bag,299.3445,400,40,80,141290.6,21552.804,6895.25125,17568.536
9-29-2020,OPC-Bag,381.8421,800,80,90,360458.94,54985.2624,17504.71029,43856.8416
10-02-2020,OPC-Bag,379.1799,200,20,30,89486.46,13650.4764,4314.73287,9700.3176
10-03-2020,OPC-Bag,388.4823,400,40,70,183363.65,27970.7256,8880.85175,21447.1504
10-03-2020,PPC-Bag,299.3445,800,80,0,282581.21,43105.608,13440.56805,28737.072
10-03-2020,OPC-Bag,379.1799,400,40,27.5,178972.91,27300.9528,8586.54775,19300.6352
10-04-2020,OPC-Bag,388.4823,400,40,70,183363.65,27970.7256,8880.85175,21447.1504
10-05-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
10-08-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
10-08-2020,OPC-Bulk,365.8689,400,40,28,172690.12,26342.5608,8288.05025,18681.7072
10-09-2020,OPC-Bag,388.4823,2000,200,25,916818.23,139853.628,43798.86583,98235.752
10-09-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
10-09-2020,OPC-Bulk,365.8689,800,80,28,345380.24,52685.1216,16539.51361,37363.4144
10-11-2020,OPC-Bag,379.1646,1600,160,75,715862.76,109199.4048,34611.06462,84799.6032
10-11-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
10-12-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
10-12-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
10-12-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
10-12-2020,PPC-Bag,290.0421,400,40,23,136899.87,20883.0312,6571.94725,14842.0208
10-13-2020,PPC-Bag,290.0421,400,40,25,136899.87,20883.0312,6575.94725,14922.0208
10-13-2020,OPC-Bulk,363.2067,800,80,28,342867.12,52301.7648,16419.98083,37107.8432
10-13-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
10-13-2020,PPC-Bag,292.689,10000,1000,29,3453730.2,526840.2,165385.1089,380226.8
10-13-2020,PPC-Bag,290.0421,400,40,25,136899.87,20883.0312,6575.94725,14922.0208
10-16-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
10-16-2020,PPC-Bag,292.689,400,40,30,138149.21,21073.608,6645.5025,15249.072
10-17-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
10-18-2020,PPC-Bag,290.0421,400,40,25,136899.87,20883.0312,6575.94725,14922.0208
10-18-2020,PPC-Bag,292.689,400,40,23,138149.21,21073.608,6631.5025,14969.072
10-18-2020,OPC-Bag,379.1799,400,40,27,178972.91,27300.9528,8585.54775,19280.6352
10-18-2020,OPC-Bag,379.1799,400,40,25,178972.91,27300.9528,8581.54775,19200.6352
10-19-2020,OPC-Bag,388.4823,2400,240,30,1100181.87,167824.3536,52610.86935,119082.9024
10-19-2020,PPC-Bag,299.3445,800,80,30,282581.21,43105.608,13560.56805,31137.072
10-19-2020,OPC-Bulk,365.8689,4000,400,28.5,1726901.21,263425.608,82561.22049,187017.072
10-20-2020,OPC-Bag,379.1799,400,40,28,178972.91,27300.9528,8587.54775,19320.6352
10-20-2020,PPC-Bag,292.689,400,40,25,138149.21,21073.608,6635.5025,15049.072
10-22-2020,OPC-Bulk,363.2067,1200,120,28,514300.69,78452.6472,24611.81091,55661.7648
10-22-2020,OPC-Bulk,365.8689,1600,160,28,690760.48,105370.2432,33042.44033,74726.8288
10-23-2020,PPC-Bag,290.0421,200,20,30,68449.94,10441.5156,3307.47573,7561.0104
